RESTAURANT NAME,COUNTRY,CITY,DAYS OF WEEK,START TIME(HOUR),START TIME(MINUTE),END TIME(HOUR),END TIME(MINUTE)
Frijoles & Frescas Grilled Tacos,US,Las Vegas,5,11,00,22,00
Fuku Burger,US,Las Vegas,0,11,30,01,00
Fuku Burger,US,Las Vegas,1,11,30,01,00
Fuku Burger,US,Las Vegas,2,11,30,01,00
Fuku Burger,US,Las Vegas,3,11,30,01,00
Fuku Burger,US,Las Vegas,4,11,30,03,00
Fuku Burger,US,Las Vegas,5,11,30,03,00
Fuku Burger,US,Las Vegas,6,11,30,01,00
Fukumimi Ramen,US,Las Vegas,0,11,30,22,30
Fukumimi Ramen,US,Las Vegas,1,11,30,22,30
Fukumimi Ramen,US,Las Vegas,2,11,30,22,30
Fukumimi Ramen,US,Las Vegas,3,11,30,22,30
Fukumimi Ramen,US,Las Vegas,4,11,30,22,30
Fukumimi Ramen,US,Las Vegas,5,11,30,22,30
Fukumimi Ramen,US,Las Vegas,6,11,30,22,30
Fú Asian Kitchen,US,Las Vegas,0,11,30,22,00
Fú Asian Kitchen,US,Las Vegas,1,11,30,22,00
Fú Asian Kitchen,US,Las Vegas,2,11,30,22,00
Fú Asian Kitchen,US,Las Vegas,3,11,30,22,00
Fú Asian Kitchen,US,Las Vegas,4,11,30,23,00
Fú Asian Kitchen,US,Las Vegas,5,11,30,23,00
Fú Asian Kitchen,US,Las Vegas,6,11,30,22,00
Gallagher's Steakhouse,US,Las Vegas,0,16,00,23,00
Gallagher's Steakhouse,US,Las Vegas,1,16,00,23,00
Gallagher's Steakhouse,US,Las Vegas,2,16,00,23,00
Gallagher's Steakhouse,US,Las Vegas,3,16,00,23,00
Gallagher's Steakhouse,US,Las Vegas,4,16,00,00,00
Gallagher's Steakhouse,US,Las Vegas,5,16,00,00,00
Gallagher's Steakhouse,US,Las Vegas,6,16,00,23,00
Garden Grill,US,Las Vegas,5,09,00,14,00
Garden Grill,US,Las Vegas,6,08,30,13,00
Garnachas Mexican Street Food,US,Las Vegas,0,11,00,22,00
Garnachas Mexican Street Food,US,Las Vegas,1,11,00,22,00
Garnachas Mexican Street Food,US,Las Vegas,2,11,00,22,00
Garnachas Mexican Street Food,US,Las Vegas,3,11,00,22,00
Garnachas Mexican Street Food,US,Las Vegas,4,11,00,22,00
Garnachas Mexican Street Food,US,Las Vegas,5,11,00,22,00
Garnachas Mexican Street Food,US,Las Vegas,6,11,00,22,00
Giada,US,Las Vegas,0,08,00,14,00
Giada,US,Las Vegas,0,17,00,23,00
Giada,US,Las Vegas,1,08,00,14,00
Giada,US,Las Vegas,1,17,00,23,00
Giada,US,Las Vegas,2,08,00,14,00
Giada,US,Las Vegas,2,17,00,23,00
Giada,US,Las Vegas,3,08,00,14,00
Giada,US,Las Vegas,3,17,00,23,00
Giada,US,Las Vegas,4,08,00,14,00
Giada,US,Las Vegas,4,17,00,23,00
Giada,US,Las Vegas,5,08,00,14,00
Giada,US,Las Vegas,5,17,00,23,00
Giada,US,Las Vegas,6,08,00,14,00
Giada,US,Las Vegas,6,17,00,23,00
Glutton,US,Las Vegas,1,11,00,14,30
Glutton,US,Las Vegas,1,17,00,21,30
Glutton,US,Las Vegas,2,11,00,14,30
Glutton,US,Las Vegas,2,17,00,21,30
Glutton,US,Las Vegas,3,11,00,14,30
Glutton,US,Las Vegas,3,17,00,21,30
Glutton,US,Las Vegas,4,11,00,14,30
Glutton,US,Las Vegas,4,17,00,22,00
Glutton,US,Las Vegas,5,09,00,15,00
Glutton,US,Las Vegas,5,17,00,22,00
Glutton,US,Las Vegas,6,09,00,15,00
Glutton,US,Las Vegas,6,17,00,21,30
Good Fella Korean Bistro,US,Las Vegas,0,11,00,22,00
Good Fella Korean Bistro,US,Las Vegas,1,11,00,22,00
Good Fella Korean Bistro,US,Las Vegas,3,11,00,22,00
Good Fella Korean Bistro,US,Las Vegas,4,11,00,23,00
Good Fella Korean Bistro,US,Las Vegas,5,11,00,23,00
Good Fella Korean Bistro,US,Las Vegas,6,11,00,21,00
Goong Korean BBQ Restaurant,US,Las Vegas,0,11,30,01,00
Goong Korean BBQ Restaurant,US,Las Vegas,1,11,30,01,00
Goong Korean BBQ Restaurant,US,Las Vegas,2,11,30,01,00
Goong Korean BBQ Restaurant,US,Las Vegas,3,11,30,01,00
Goong Korean BBQ Restaurant,US,Las Vegas,4,11,30,01,00
Goong Korean BBQ Restaurant,US,Las Vegas,5,11,30,01,00
Goong Korean BBQ Restaurant,US,Las Vegas,6,11,30,23,30
Gordon Ramsay BurGR,US,Las Vegas,0,11,00,00,00
Gordon Ramsay BurGR,US,Las Vegas,1,11,00,00,00
Gordon Ramsay BurGR,US,Las Vegas,2,11,00,00,00
Gordon Ramsay BurGR,US,Las Vegas,3,11,00,00,00
Gordon Ramsay BurGR,US,Las Vegas,4,11,00,02,00
Gordon Ramsay BurGR,US,Las Vegas,5,11,00,02,00
Gordon Ramsay BurGR,US,Las Vegas,6,11,00,00,00
Gordon Ramsay Steak,US,Las Vegas,0,16,30,22,30
Gordon Ramsay Steak,US,Las Vegas,1,16,30,22,30
Gordon Ramsay Steak,US,Las Vegas,2,16,30,22,30
Gordon Ramsay Steak,US,Las Vegas,3,16,30,22,30
Gordon Ramsay Steak,US,Las Vegas,4,16,30,00,00
Gordon Ramsay Steak,US,Las Vegas,5,16,30,00,00
Gordon Ramsay Steak,US,Las Vegas,6,16,30,22,30
Grand Lux Cafe,US,Las Vegas,0,00,00,00,00
Grand Lux Cafe,US,Las Vegas,1,00,00,00,00
Grand Lux Cafe,US,Las Vegas,2,00,00,00,00
Grand Lux Cafe,US,Las Vegas,3,00,00,00,00
Grand Lux Cafe,US,Las Vegas,4,00,00,00,00
Grand Lux Cafe,US,Las Vegas,5,00,00,00,00
Grand Lux Cafe,US,Las Vegas,6,00,00,00,00
Gritz Cafe,US,Las Vegas,0,07,00,15,00
Gritz Cafe,US,Las Vegas,1,07,00,15,00
Gritz Cafe,US,Las Vegas,2,07,00,15,00
Gritz Cafe,US,Las Vegas,3,07,00,15,00
Gritz Cafe,US,Las Vegas,4,07,00,15,00
Gritz Cafe,US,Las Vegas,5,07,00,15,00
Gritz Cafe,US,Las Vegas,6,07,00,15,00
Guy Fieri's El Burro Borracho,US,Las Vegas,0,17,00,22,00
Guy Fieri's El Burro Borracho,US,Las Vegas,1,17,00,22,00
Guy Fieri's El Burro Borracho,US,Las Vegas,2,17,00,22,00
Guy Fieri's El Burro Borracho,US,Las Vegas,3,17,00,22,00
Guy Fieri's El Burro Borracho,US,Las Vegas,4,17,00,22,00
Guy Fieri's El Burro Borracho,US,Las Vegas,5,17,00,22,00
Guy Fieri's El Burro Borracho,US,Las Vegas,6,17,00,22,00
Guy Fieri's Vegas Kitchen & Bar,US,Las Vegas,0,08,00,00,00
Guy Fieri's Vegas Kitchen & Bar,US,Las Vegas,1,08,00,00,00
Guy Fieri's Vegas Kitchen & Bar,US,Las Vegas,2,08,00,00,00
Guy Fieri's Vegas Kitchen & Bar,US,Las Vegas,3,08,00,00,00
Guy Fieri's Vegas Kitchen & Bar,US,Las Vegas,4,08,00,02,00
Guy Fieri's Vegas Kitchen & Bar,US,Las Vegas,5,08,00,02,00
Guy Fieri's Vegas Kitchen & Bar,US,Las Vegas,6,08,00,00,00
Gyu-Kaku Japanese BBQ,US,Las Vegas,0,12,00,00,30
Gyu-Kaku Japanese BBQ,US,Las Vegas,1,12,00,00,30
Gyu-Kaku Japanese BBQ,US,Las Vegas,2,12,00,00,30
Gyu-Kaku Japanese BBQ,US,Las Vegas,3,12,00,00,30
Gyu-Kaku Japanese BBQ,US,Las Vegas,4,12,00,00,30
Gyu-Kaku Japanese BBQ,US,Las Vegas,5,12,00,00,30
Gyu-Kaku Japanese BBQ,US,Las Vegas,6,12,00,00,30
Habaneros Taco Grill,US,Las Vegas,0,07,00,00,00
Habaneros Taco Grill,US,Las Vegas,1,07,00,00,00
Habaneros Taco Grill,US,Las Vegas,2,07,00,00,00
Habaneros Taco Grill,US,Las Vegas,3,07,00,00,00
Habaneros Taco Grill,US,Las Vegas,4,07,00,00,00
Habaneros Taco Grill,US,Las Vegas,5,07,00,00,00
Habaneros Taco Grill,US,Las Vegas,6,07,00,00,00
Hachi,US,Las Vegas,0,17,30,02,30
Hachi,US,Las Vegas,1,17,30,02,30
Hachi,US,Las Vegas,2,17,30,02,30
Hachi,US,Las Vegas,3,17,30,02,30
Hachi,US,Las Vegas,4,17,30,02,30
Hachi,US,Las Vegas,5,17,30,02,30
Hachi,US,Las Vegas,6,17,30,02,30
Hanabi,US,Las Vegas,0,11,30,23,00
Hanabi,US,Las Vegas,1,11,30,23,00
Hanabi,US,Las Vegas,2,11,30,23,00
Hanabi,US,Las Vegas,3,11,30,23,00
Hanabi,US,Las Vegas,4,11,30,00,00
Hanabi,US,Las Vegas,5,11,30,00,00
Hash House A Go Go,US,Las Vegas,0,00,00,00,00
Hash House A Go Go,US,Las Vegas,1,00,00,00,00
Hash House A Go Go,US,Las Vegas,2,00,00,00,00
Hash House A Go Go,US,Las Vegas,3,00,00,00,00
Hash House A Go Go,US,Las Vegas,4,00,00,00,00
Hash House A Go Go,US,Las Vegas,5,00,00,00,00
Hash House A Go Go,US,Las Vegas,6,00,00,00,00
Herbs & Rye,US,Las Vegas,0,17,00,02,00
Herbs & Rye,US,Las Vegas,1,17,00,02,00
Herbs & Rye,US,Las Vegas,2,17,00,02,00
Herbs & Rye,US,Las Vegas,3,17,00,02,00
Herbs & Rye,US,Las Vegas,4,17,00,03,00
Herbs & Rye,US,Las Vegas,5,17,00,03,00
Herringbone,US,Las Vegas,0,11,30,22,00
Herringbone,US,Las Vegas,1,11,30,22,00
Herringbone,US,Las Vegas,2,11,30,22,00
Herringbone,US,Las Vegas,3,11,30,22,00
Herringbone,US,Las Vegas,4,11,30,23,00
Herringbone,US,Las Vegas,5,10,00,23,00
Herringbone,US,Las Vegas,6,10,00,22,00
Hofbräuhaus Las Vegas,US,Las Vegas,0,11,00,23,00
Hofbräuhaus Las Vegas,US,Las Vegas,1,11,00,23,00
Hofbräuhaus Las Vegas,US,Las Vegas,2,11,00,23,00
Hofbräuhaus Las Vegas,US,Las Vegas,3,11,00,23,00
Hofbräuhaus Las Vegas,US,Las Vegas,4,11,00,00,00
Hofbräuhaus Las Vegas,US,Las Vegas,5,11,00,00,00
Hofbräuhaus Las Vegas,US,Las Vegas,6,11,00,23,00
Holstein's Shakes & Buns,US,Las Vegas,0,11,00,02,00
Holstein's Shakes & Buns,US,Las Vegas,1,11,00,00,00
Holstein's Shakes & Buns,US,Las Vegas,2,11,00,00,00
Holstein's Shakes & Buns,US,Las Vegas,3,11,00,00,00
Holstein's Shakes & Buns,US,Las Vegas,4,11,00,02,00
Holstein's Shakes & Buns,US,Las Vegas,5,11,00,02,00
Holstein's Shakes & Buns,US,Las Vegas,6,11,00,00,00
Hometown Classic American Eats,US,Las Vegas,0,07,00,15,00
Hometown Classic American Eats,US,Las Vegas,1,07,00,15,00
Hometown Classic American Eats,US,Las Vegas,2,07,00,15,00
Hometown Classic American Eats,US,Las Vegas,3,07,00,15,00
Hometown Classic American Eats,US,Las Vegas,4,07,00,15,00
Hometown Classic American Eats,US,Las Vegas,5,07,00,15,00
Hometown Classic American Eats,US,Las Vegas,6,07,00,15,00
Honey Pig,US,Las Vegas,0,00,00,00,00
Honey Pig,US,Las Vegas,1,00,00,00,00
Honey Pig,US,Las Vegas,2,00,00,00,00
Honey Pig,US,Las Vegas,3,00,00,00,00
Honey Pig,US,Las Vegas,4,00,00,00,00
Honey Pig,US,Las Vegas,5,00,00,00,00
Honey Pig,US,Las Vegas,6,00,00,00,00
Honey Salt,US,Las Vegas,0,11,30,21,00
Honey Salt,US,Las Vegas,1,11,30,22,00
Honey Salt,US,Las Vegas,2,11,30,22,00
Honey Salt,US,Las Vegas,3,11,30,22,00
Honey Salt,US,Las Vegas,4,11,30,22,00
Honey Salt,US,Las Vegas,5,10,30,22,00
Honey Salt,US,Las Vegas,6,10,30,21,00
Hot N Juicy Crawfish,US,Las Vegas,0,12,00,22,00
Hot N Juicy Crawfish,US,Las Vegas,1,12,00,22,00
Hot N Juicy Crawfish,US,Las Vegas,2,12,00,22,00
Hot N Juicy Crawfish,US,Las Vegas,3,12,00,22,00
Hot N Juicy Crawfish,US,Las Vegas,4,12,00,23,00
Hot N Juicy Crawfish,US,Las Vegas,5,12,00,23,00
Hot N Juicy Crawfish,US,Las Vegas,6,12,00,22,00
Hwaro,US,Las Vegas,0,11,30,03,00
Hwaro,US,Las Vegas,1,11,30,03,00
Hwaro,US,Las Vegas,2,11,30,03,00
Hwaro,US,Las Vegas,3,11,30,03,00
Hwaro,US,Las Vegas,4,11,30,03,00
Hwaro,US,Las Vegas,5,11,30,03,00
Hwaro,US,Las Vegas,6,11,30,03,00
Ichiza,US,Las Vegas,0,17,00,02,30
Ichiza,US,Las Vegas,1,17,00,02,30
Ichiza,US,Las Vegas,2,17,00,02,30
Ichiza,US,Las Vegas,3,17,00,02,30
Ichiza,US,Las Vegas,4,17,00,02,30
Ichiza,US,Las Vegas,5,17,00,02,30
Ichiza,US,Las Vegas,6,17,00,02,30
Island Flavor ,US,Las Vegas,0,10,00,21,00
Island Flavor ,US,Las Vegas,1,10,00,21,00
Island Flavor ,US,Las Vegas,2,10,00,21,00
Island Flavor ,US,Las Vegas,3,10,00,21,00
Island Flavor ,US,Las Vegas,4,10,00,21,00
Island Flavor ,US,Las Vegas,5,10,00,21,00
Island Flavor ,US,Las Vegas,6,10,00,16,00
Itsy Bitsy,US,Las Vegas,1,16,00,22,00
Itsy Bitsy,US,Las Vegas,2,16,00,22,00
Itsy Bitsy,US,Las Vegas,3,16,00,22,00
Itsy Bitsy,US,Las Vegas,4,16,00,00,00
Itsy Bitsy,US,Las Vegas,5,16,00,00,00
Izakaya Go,US,Las Vegas,0,17,00,02,00
Izakaya Go,US,Las Vegas,1,17,00,02,00
Izakaya Go,US,Las Vegas,2,17,00,02,00
Izakaya Go,US,Las Vegas,3,17,00,02,00
Izakaya Go,US,Las Vegas,4,17,00,03,00
Izakaya Go,US,Las Vegas,5,17,00,03,00
Izakaya Go,US,Las Vegas,6,17,00,02,00
Jamms Restaurant,US,Las Vegas,0,07,00,15,00
Jamms Restaurant,US,Las Vegas,1,07,00,15,00
Jamms Restaurant,US,Las Vegas,2,07,00,15,00
Jamms Restaurant,US,Las Vegas,3,07,00,15,00
Jamms Restaurant,US,Las Vegas,4,07,00,15,00
Jamms Restaurant,US,Las Vegas,5,07,00,15,00
Jamms Restaurant,US,Las Vegas,6,07,00,15,00
Japaneiro,US,Las Vegas,0,18,00,03,00
Japaneiro,US,Las Vegas,1,18,00,03,00
Japaneiro,US,Las Vegas,2,18,00,03,00
Japaneiro,US,Las Vegas,3,18,00,03,00
Japaneiro,US,Las Vegas,4,18,00,03,00
Japaneiro,US,Las Vegas,5,18,00,03,00
Japaneiro,US,Las Vegas,6,18,00,03,00
Japanese Curry Zen,US,Las Vegas,0,11,30,23,00
Japanese Curry Zen,US,Las Vegas,1,11,30,23,00
Japanese Curry Zen,US,Las Vegas,2,11,30,23,00
Japanese Curry Zen,US,Las Vegas,3,11,30,23,00
Japanese Curry Zen,US,Las Vegas,4,11,30,01,00
Japanese Curry Zen,US,Las Vegas,5,11,30,01,00
Japanese Curry Zen,US,Las Vegas,6,11,30,23,00
Jefe's Taco Shop,US,Las Vegas,1,10,00,21,00
Jefe's Taco Shop,US,Las Vegas,2,10,00,21,00
Jefe's Taco Shop,US,Las Vegas,3,10,00,21,00
Jefe's Taco Shop,US,Las Vegas,4,10,00,22,00
Jefe's Taco Shop,US,Las Vegas,5,10,00,22,00
Jessie Rae's BBQ,US,Las Vegas,0,11,30,20,30
Jessie Rae's BBQ,US,Las Vegas,1,11,30,20,30
Jessie Rae's BBQ,US,Las Vegas,2,11,30,20,30
Jessie Rae's BBQ,US,Las Vegas,3,11,30,20,30
Jessie Rae's BBQ,US,Las Vegas,4,11,30,20,30
Jessie Rae's BBQ,US,Las Vegas,5,11,30,20,30
JINYA Ramen Bar,US,Las Vegas,0,11,30,03,00
JINYA Ramen Bar,US,Las Vegas,1,11,30,03,00
JINYA Ramen Bar,US,Las Vegas,2,11,30,03,00
JINYA Ramen Bar,US,Las Vegas,3,11,30,03,00
JINYA Ramen Bar,US,Las Vegas,4,11,30,03,00
JINYA Ramen Bar,US,Las Vegas,5,11,30,03,00
JINYA Ramen Bar,US,Las Vegas,6,11,30,03,00
JJANGA Japanese Restaurant,US,Las Vegas,0,11,30,02,00
JJANGA Japanese Restaurant,US,Las Vegas,1,11,30,02,00
JJANGA Japanese Restaurant,US,Las Vegas,2,11,30,02,00
JJANGA Japanese Restaurant,US,Las Vegas,3,11,30,02,00
JJANGA Japanese Restaurant,US,Las Vegas,4,11,30,02,00
JJANGA Japanese Restaurant,US,Las Vegas,5,11,30,02,00
JJANGA Japanese Restaurant,US,Las Vegas,6,11,30,23,00
Joe's Seafood Prime Steak & Stone Crab,US,Las Vegas,0,11,30,22,00
Joe's Seafood Prime Steak & Stone Crab,US,Las Vegas,1,11,30,22,00
Joe's Seafood Prime Steak & Stone Crab,US,Las Vegas,2,11,30,22,00
Joe's Seafood Prime Steak & Stone Crab,US,Las Vegas,3,11,30,22,00
Joe's Seafood Prime Steak & Stone Crab,US,Las Vegas,4,11,30,23,00
Joe's Seafood Prime Steak & Stone Crab,US,Las Vegas,5,11,30,23,00
Joe's Seafood Prime Steak & Stone Crab,US,Las Vegas,6,11,30,22,00
Joël  Robuchon,US,Las Vegas,0,17,00,22,00
Joël  Robuchon,US,Las Vegas,1,17,00,22,00
Joël  Robuchon,US,Las Vegas,2,17,00,22,00
Joël  Robuchon,US,Las Vegas,3,17,00,22,00
Joël  Robuchon,US,Las Vegas,4,17,00,22,00
Joël  Robuchon,US,Las Vegas,5,17,00,22,00
Joël  Robuchon,US,Las Vegas,6,17,00,22,00
John Mull's Meats & Road Kill Grill,US,Las Vegas,0,09,00,18,00
John Mull's Meats & Road Kill Grill,US,Las Vegas,1,09,00,18,00
John Mull's Meats & Road Kill Grill,US,Las Vegas,2,09,00,18,00
John Mull's Meats & Road Kill Grill,US,Las Vegas,3,09,00,18,00
John Mull's Meats & Road Kill Grill,US,Las Vegas,4,09,00,18,00
John Mull's Meats & Road Kill Grill,US,Las Vegas,5,09,00,18,00
Johnny Vegas Grill,US,Las Vegas,0,08,00,23,45
Johnny Vegas Grill,US,Las Vegas,1,08,00,23,45
Johnny Vegas Grill,US,Las Vegas,2,08,00,23,45
Johnny Vegas Grill,US,Las Vegas,3,08,00,23,45
Johnny Vegas Grill,US,Las Vegas,4,08,00,01,45
Johnny Vegas Grill,US,Las Vegas,5,08,00,01,45
Johnny Vegas Grill,US,Las Vegas,6,08,00,23,45
Juan's Flaming Fajitas & Cantina,US,Las Vegas,0,11,00,21,00
Juan's Flaming Fajitas & Cantina,US,Las Vegas,1,11,00,21,00
Juan's Flaming Fajitas & Cantina,US,Las Vegas,2,11,00,21,00
Juan's Flaming Fajitas & Cantina,US,Las Vegas,3,11,00,21,00
Juan's Flaming Fajitas & Cantina,US,Las Vegas,4,11,00,22,00
Juan's Flaming Fajitas & Cantina,US,Las Vegas,5,11,00,22,00
Juan's Flaming Fajitas & Cantina,US,Las Vegas,6,11,00,21,00
Julian Serrano,US,Las Vegas,0,11,30,23,00
Julian Serrano,US,Las Vegas,1,11,30,23,00
Julian Serrano,US,Las Vegas,2,11,30,23,00
Julian Serrano,US,Las Vegas,3,11,30,23,00
Julian Serrano,US,Las Vegas,4,11,30,23,30
Julian Serrano,US,Las Vegas,5,11,30,23,30
Julian Serrano,US,Las Vegas,6,11,30,23,00
Jumping Rice & Rolls,US,Las Vegas,0,11,00,22,00
Jumping Rice & Rolls,US,Las Vegas,1,11,00,22,00
Jumping Rice & Rolls,US,Las Vegas,2,11,00,22,00
Jumping Rice & Rolls,US,Las Vegas,3,11,00,22,00
Jumping Rice & Rolls,US,Las Vegas,4,11,00,22,00
Jumping Rice & Rolls,US,Las Vegas,5,11,00,22,00
Jumping Rice & Rolls,US,Las Vegas,6,11,00,22,00
Kabob Express,US,Las Vegas,0,11,00,21,30
Kabob Express,US,Las Vegas,1,11,00,21,30
Kabob Express,US,Las Vegas,2,11,00,21,30
Kabob Express,US,Las Vegas,3,11,00,21,30
Kabob Express,US,Las Vegas,4,11,00,21,30
Kabob Express,US,Las Vegas,5,11,00,21,30
Kabob Express,US,Las Vegas,6,11,00,21,00
Kabuto,US,Las Vegas,0,18,00,22,30
Kabuto,US,Las Vegas,1,18,00,22,30
Kabuto,US,Las Vegas,2,18,00,22,30
Kabuto,US,Las Vegas,3,18,00,22,30
Kabuto,US,Las Vegas,4,18,00,22,30
Kabuto,US,Las Vegas,5,18,00,22,30
Kaizen Fusion Roll and Sushi,US,Las Vegas,0,11,30,04,00
Kaizen Fusion Roll and Sushi,US,Las Vegas,1,11,30,04,00
Kaizen Fusion Roll and Sushi,US,Las Vegas,2,11,30,04,00
Kaizen Fusion Roll and Sushi,US,Las Vegas,3,11,30,04,00
Kaizen Fusion Roll and Sushi,US,Las Vegas,4,11,30,06,00
Kaizen Fusion Roll and Sushi,US,Las Vegas,5,12,00,06,00
Kaizen Fusion Roll and Sushi,US,Las Vegas,6,12,00,04,00
Kame Omakase,US,Las Vegas,0,18,00,22,30
Kame Omakase,US,Las Vegas,1,18,00,22,30
Kame Omakase,US,Las Vegas,2,18,00,22,30
Kame Omakase,US,Las Vegas,3,18,00,22,30
Kame Omakase,US,Las Vegas,4,18,00,22,30
Kame Omakase,US,Las Vegas,5,18,00,22,30
Khun Chai Thai Restaurant,US,Las Vegas,0,11,00,02,00
Khun Chai Thai Restaurant,US,Las Vegas,1,11,00,02,00
Khun Chai Thai Restaurant,US,Las Vegas,2,11,00,02,00
Khun Chai Thai Restaurant,US,Las Vegas,3,11,00,02,00
Khun Chai Thai Restaurant,US,Las Vegas,4,11,00,02,00
Khun Chai Thai Restaurant,US,Las Vegas,5,11,00,02,00
Khun Chai Thai Restaurant,US,Las Vegas,6,11,00,02,00
Kneaders Bakery & Cafe,US,Las Vegas,0,07,00,22,00
Kneaders Bakery & Cafe,US,Las Vegas,1,07,00,22,00
Kneaders Bakery & Cafe,US,Las Vegas,2,07,00,22,00
Kneaders Bakery & Cafe,US,Las Vegas,3,07,00,22,00
Kneaders Bakery & Cafe,US,Las Vegas,4,07,00,22,00
Kneaders Bakery & Cafe,US,Las Vegas,5,07,00,22,00
KoMex Fusion,US,Las Vegas,0,11,00,20,00
KoMex Fusion,US,Las Vegas,1,11,00,20,00
KoMex Fusion,US,Las Vegas,2,11,00,20,00
KoMex Fusion,US,Las Vegas,3,11,00,20,00
KoMex Fusion,US,Las Vegas,4,11,00,20,00
KoMex Fusion,US,Las Vegas,5,11,00,20,00
Kona Grill,US,Las Vegas,0,11,00,23,00
Kona Grill,US,Las Vegas,1,11,00,23,00
Kona Grill,US,Las Vegas,2,11,00,23,00
Kona Grill,US,Las Vegas,3,11,00,23,00
Kona Grill,US,Las Vegas,4,11,00,00,00
Kona Grill,US,Las Vegas,5,11,00,00,00
Kona Grill,US,Las Vegas,6,11,00,22,00
Krayvings,US,Las Vegas,0,08,00,21,00
Krayvings,US,Las Vegas,1,08,00,21,00
Krayvings,US,Las Vegas,2,08,00,21,00
Krayvings,US,Las Vegas,3,08,00,21,00
Krayvings,US,Las Vegas,4,08,00,21,00
Krayvings,US,Las Vegas,5,07,00,21,00
Krayvings,US,Las Vegas,6,07,00,21,00
Kyara Japanese Tapas,US,Las Vegas,0,11,00,15,00
Kyara Japanese Tapas,US,Las Vegas,0,17,00,02,00
Kyara Japanese Tapas,US,Las Vegas,1,11,00,15,00
Kyara Japanese Tapas,US,Las Vegas,1,17,00,02,00
Kyara Japanese Tapas,US,Las Vegas,2,11,00,15,00
Kyara Japanese Tapas,US,Las Vegas,2,17,00,02,00
Kyara Japanese Tapas,US,Las Vegas,3,11,00,15,00
Kyara Japanese Tapas,US,Las Vegas,3,17,00,02,00
Kyara Japanese Tapas,US,Las Vegas,4,11,00,15,00
Kyara Japanese Tapas,US,Las Vegas,4,17,00,02,00
Kyara Japanese Tapas,US,Las Vegas,5,17,00,02,00
Kyara Japanese Tapas,US,Las Vegas,6,17,00,02,00
L&L Hawaiian Barbecue,US,Las Vegas,0,10,00,22,00
L&L Hawaiian Barbecue,US,Las Vegas,1,10,00,22,00
L&L Hawaiian Barbecue,US,Las Vegas,2,10,00,22,00
L&L Hawaiian Barbecue,US,Las Vegas,3,10,00,22,00
L&L Hawaiian Barbecue,US,Las Vegas,4,10,00,22,00
L&L Hawaiian Barbecue,US,Las Vegas,5,10,00,22,00
L&L Hawaiian Barbecue,US,Las Vegas,6,10,00,22,00
La Bocce,US,Las Vegas,0,09,30,01,00
La Bocce,US,Las Vegas,1,09,30,01,00
La Bocce,US,Las Vegas,2,09,30,01,00
La Bocce,US,Las Vegas,3,09,30,01,00
La Bocce,US,Las Vegas,4,09,30,01,00
La Bocce,US,Las Vegas,5,09,30,01,00
La Bocce,US,Las Vegas,6,09,30,01,00
La Parilla The Lab,US,Las Vegas,0,09,00,21,00
La Parilla The Lab,US,Las Vegas,2,09,00,21,00
La Parilla The Lab,US,Las Vegas,3,09,00,21,00
La Parilla The Lab,US,Las Vegas,4,09,00,22,00
La Parilla The Lab,US,Las Vegas,5,09,00,22,00
La Parilla The Lab,US,Las Vegas,6,10,00,22,00
Lago,US,Las Vegas,0,11,30,23,00
Lago,US,Las Vegas,1,11,30,23,00
Lago,US,Las Vegas,2,11,30,23,00
Lago,US,Las Vegas,3,11,30,23,00
Lago,US,Las Vegas,4,11,30,00,00
Lago,US,Las Vegas,5,11,30,00,00
Lago,US,Las Vegas,6,11,00,23,00
Lakes Lounge,US,Las Vegas,0,00,00,00,00
Lakes Lounge,US,Las Vegas,1,00,00,00,00
Lakes Lounge,US,Las Vegas,2,00,00,00,00
Lakes Lounge,US,Las Vegas,3,00,00,00,00
Lakes Lounge,US,Las Vegas,4,00,00,00,00
Lakes Lounge,US,Las Vegas,5,00,00,00,00
Lakes Lounge,US,Las Vegas,6,00,00,00,00
Las Delicias De Las Vegas,US,Las Vegas,0,08,00,19,00
Las Delicias De Las Vegas,US,Las Vegas,1,08,00,19,00
Las Delicias De Las Vegas,US,Las Vegas,2,08,00,19,00
Las Delicias De Las Vegas,US,Las Vegas,3,08,00,19,00
Las Delicias De Las Vegas,US,Las Vegas,4,08,00,19,00
Las Delicias De Las Vegas,US,Las Vegas,5,08,00,19,00
Las Delicias De Las Vegas,US,Las Vegas,6,08,00,14,00
Le Pho Vietnamese Kitchen,US,Las Vegas,0,11,00,22,00
Le Pho Vietnamese Kitchen,US,Las Vegas,1,11,00,22,00
Le Pho Vietnamese Kitchen,US,Las Vegas,2,11,00,22,00
Le Pho Vietnamese Kitchen,US,Las Vegas,3,11,00,22,00
Le Pho Vietnamese Kitchen,US,Las Vegas,4,11,00,22,00
Le Pho Vietnamese Kitchen,US,Las Vegas,5,16,30,21,00
Le Pho Vietnamese Kitchen,US,Las Vegas,6,16,30,21,00
Le Thai,US,Las Vegas,0,11,00,23,00
Le Thai,US,Las Vegas,1,11,00,23,00
Le Thai,US,Las Vegas,2,11,00,23,00
Le Thai,US,Las Vegas,3,11,00,23,00
Le Thai,US,Las Vegas,4,11,00,00,00
Le Thai,US,Las Vegas,5,12,00,00,00
Le Thai,US,Las Vegas,6,16,00,22,00
Lemongrass,US,Las Vegas,0,11,00,02,00
Lemongrass,US,Las Vegas,1,11,00,02,00
Lemongrass,US,Las Vegas,2,11,00,02,00
Lemongrass,US,Las Vegas,3,11,00,02,00
